n0 r0 n847.
n1 r0 n959.
n1 r0 n1136.
n1 r0 n1447.
n1 r1 n1623.
n2 r1 n920.
n2 r1 n1017.
n3 r1 n993.
n3 r1 n1623.
n4 r1 n869.
n4 r0 n896.
n4 r0 n978.
n7 r1 n955.
n8 r0 n908.
n9 r0 n963.
n9 r1 n1564.
n10 r0 n886.
n11 r1 n856.
n11 r1 n954.
n11 r1 n1045.
n11 r1 n1325.
n11 r0 n1452.
n13 r1 n1266.
n14 r0 n1223.
n16 r1 n1505.
n16 r0 n1535.
n16 r1 n1609.
n17 r0 n1423.
n17 r1 n1518.
n19 r1 n1146.
n19 r1 n1343.
n20 r0 n951.
n20 r0 n1501.
n21 r1 n946.
n21 r1 n1369.
n22 r0 n1181.
n22 r0 n1553.
n23 r1 n975.
n23 r1 n1605.
n24 r1 n862.
n24 r1 n864.
n24 r1 n945.
n24 r1 n1583.
n27 r0 n1081.
n29 r0 n1211.
n30 r1 n1471.
n31 r0 n1574.
n32 r0 n1181.
n33 r1 n1110.
n33 r1 n1546.
n35 r1 n1120.
n35 r0 n1321.
n36 r0 n1276.
n38 r1 n838.
n40 r0 n968.
n40 r1 n1291.
n40 r1 n1459.
n41 r1 n1470.
n42 r1 n1387.
n43 r0 n1223.
n43 r1 n1462.
n46 r0 n857.
n47 r0 n1353.
n49 r1 n917.
n50 r0 n1282.
n51 r1 n1048.
n52 r1 n870.
n52 r0 n1093.
n52 r0 n1475.
n53 r1 n1597.
n54 r0 n1497.
n55 r0 n1434.
n56 r0 n1244.
n56 r0 n1508.
n57 r1 n1110.
n58 r0 n1497.
n59 r0 n1272.
n59 r0 n1358.
n59 r1 n1576.
n60 r0 n909.
n61 r0 n1126.
n61 r0 n1155.
n61 r0 n1437.
n65 r1 n897.
n65 r0 n1368.
n65 r1 n1468.
n66 r1 n1115.
n66 r0 n1168.
n67 r1 n1354.
n68 r0 n879.
n68 r0 n1042.
n69 r1 n1005.
n69 r0 n1125.
n69 r1 n1235.
n69 r1 n1361.
n70 r0 n853.
n70 r0 n1034.
n70 r0 n1488.
n71 r1 n1412.
n72 r1 n1249.
n73 r1 n1632.
n74 r0 n1232.
n76 r1 n932.
n76 r0 n1657.
n77 r1 n1250.
n78 r1 n1079.
n78 r1 n1230.
n81 r0 n1064.
n81 r0 n1555.
n82 r1 n891.
n82 r1 n1285.
n82 r1 n1542.
n83 r0 n1237.
n83 r0 n1348.
n84 r1 n1602.
n85 r0 n998.
n85 r1 n1041.
n86 r0 n951.
n86 r0 n1199.
n87 r1 n1125.
n87 r1 n1215.
n87 r0 n1328.
n88 r0 n1170.
n88 r1 n1207.
n88 r0 n1225.
n88 r1 n1452.
n89 r0 n1454.
n90 r0 n932.
n90 r0 n1183.
n91 r1 n1593.
n92 r1 n1198.
n93 r0 n1239.
n94 r0 n1116.
n94 r1 n1211.
n94 r1 n1349.
n94 r1 n1361.
n94 r0 n1516.
n95 r1 n1444.
n95 r0 n1529.
n98 r1 n1098.
n99 r1 n1170.
n99 r1 n1535.
n101 r0 n1662.
n102 r1 n1439.
n103 r1 n1108.
n105 r1 n1177.
n105 r1 n1340.
n106 r0 n1005.
n107 r0 n1275.
n108 r1 n970.
n108 r0 n1344.
n108 r0 n1440.
n109 r1 n974.
n109 r1 n1059.
n109 r0 n1238.
n110 r1 n1084.
n110 r1 n1476.
n111 r1 n1459.
n112 r0 n1173.
n112 r0 n1559.
n113 r0 n981.
n114 r0 n926.
n114 r1 n948.
n114 r0 n983.
n114 r0 n1132.
n115 r1 n1297.
n115 r1 n1555.
n116 r1 n1646.
n117 r1 n867.
n117 r1 n1172.
n117 r1 n1500.
n119 r0 n872.
n120 r0 n868.
n120 r1 n870.
n120 r1 n932.
n120 r1 n1492.
n123 r1 n1313.
n123 r1 n1507.
n123 r0 n1655.
n123 r0 n1660.
n124 r0 n941.
n124 r1 n1530.
n124 r0 n1556.
n126 r0 n1492.
n127 r0 n995.
n129 r1 n1066.
n129 r0 n1486.
n130 r0 n1450.
n131 r0 n1081.
n132 r0 n1169.
n134 r1 n1151.
n136 r0 n951.
n139 r1 n934.
n139 r1 n1109.
n139 r0 n1325.
n140 r0 n1160.
n140 r1 n1396.
n141 r0 n851.
n141 r0 n1232.
n143 r0 n1218.
n145 r0 n944.
n146 r0 n982.
n146 r1 n1373.
n148 r1 n905.
n148 r0 n910.
n149 r0 n1291.
n149 r0 n1520.
