n0 r0 n10.
n0 r1 n10.
n0 r1 n11.
n0 r0 n12.
n0 r0 n14.
n0 r1 n15.
n0 r0 n16.
n0 r1 n16.
n0 r1 n17.
n1 r0 n9.
n1 r0 n10.
n1 r0 n12.
n1 r1 n12.
n1 r0 n14.
n1 r1 n14.
n1 r0 n15.
n1 r1 n15.
n1 r1 n17.
n2 r0 n9.
n2 r1 n9.
n2 r0 n10.
n2 r1 n10.
n2 r0 n11.
n2 r1 n11.
n2 r1 n12.
n2 r0 n14.
n2 r1 n14.
n2 r0 n15.
n2 r1 n15.
n2 r0 n16.
n2 r0 n17.
n2 r1 n17.
n3 r1 n9.
n3 r0 n10.
n3 r1 n12.
n3 r0 n13.
n3 r0 n14.
n3 r1 n14.
n3 r0 n15.
n3 r1 n15.
n3 r0 n16.
n3 r0 n17.
n3 r1 n17.
n4 r1 n10.
n4 r0 n11.
n4 r1 n11.
n4 r0 n13.
n4 r1 n13.
n4 r1 n14.
n4 r0 n15.
n4 r1 n15.
n4 r0 n17.
n4 r1 n17.
n5 r0 n9.
n5 r1 n10.
n5 r0 n11.
n5 r1 n11.
n5 r0 n12.
n5 r0 n13.
n5 r1 n13.
n5 r0 n14.
n5 r0 n15.
n5 r1 n15.
n5 r1 n16.
n5 r1 n17.
n6 r0 n9.
n6 r1 n9.
n6 r0 n10.
n6 r0 n11.
n6 r1 n11.
n6 r0 n12.
n6 r0 n13.
n6 r1 n15.
n6 r0 n16.
n6 r0 n17.
n7 r0 n9.
n7 r1 n9.
n7 r0 n10.
n7 r1 n10.
n7 r0 n11.
n7 r1 n11.
n7 r0 n14.
n7 r1 n14.
n7 r0 n16.
n7 r1 n17.
n8 r1 n9.
n8 r1 n10.
n8 r0 n11.
n8 r1 n11.
n8 r0 n12.
n8 r1 n12.
n8 r0 n13.
n8 r1 n13.
n8 r1 n14.
n8 r1 n15.
n8 r1 n17.

n9 r3 n18.
n9 r3 n19.
n9 r2 n20.
n9 r3 n20.
n9 r2 n21.
n9 r3 n21.
n9 r3 n22.
n9 r2 n23.
n9 r3 n23.
n9 r2 n24.
n9 r2 n25.
n10 r2 n18.
n10 r2 n19.
n10 r3 n19.
n10 r3 n20.
n10 r2 n21.
n10 r3 n21.
n10 r2 n22.
n10 r3 n22.
n10 r2 n23.
n10 r3 n23.
n10 r2 n24.
n10 r3 n24.
n10 r2 n26.
n11 r3 n19.
n11 r2 n20.
n11 r2 n21.
n11 r2 n23.
n11 r2 n24.
n11 r3 n25.
n11 r2 n26.
n11 r3 n26.
n12 r2 n18.
n12 r3 n18.
n12 r3 n20.
n12 r3 n21.
n12 r3 n22.
n12 r3 n23.
n12 r2 n24.
n12 r3 n25.
n13 r2 n18.
n13 r3 n19.
n13 r2 n20.
n13 r2 n21.
n13 r2 n22.
n13 r2 n23.
n13 r2 n24.
n13 r3 n24.
n13 r3 n25.
n14 r3 n19.
n14 r2 n21.
n14 r2 n23.
n14 r2 n24.
n14 r3 n24.
n14 r3 n25.
n15 r3 n18.
n15 r2 n19.
n15 r3 n19.
n15 r2 n20.
n15 r3 n22.
n15 r3 n23.
n15 r2 n24.
n15 r2 n26.
n16 r2 n18.
n16 r2 n19.
n16 r3 n19.
n16 r2 n21.
n16 r3 n21.
n16 r2 n22.
n16 r3 n23.
n16 r3 n24.
n16 r2 n25.
n16 r3 n25.
n16 r2 n26.
n17 r2 n18.
n17 r3 n18.
n17 r3 n20.
n17 r2 n21.
n17 r3 n21.
n17 r3 n22.
n17 r2 n24.
n17 r2 n26.
n17 r3 n26.

n18 r4 n27.
n18 r5 n27.
n18 r4 n28.
n18 r4 n29.
n18 r5 n29.
n18 r4 n30.
n18 r5 n30.
n18 r4 n31.
n18 r4 n32.
n18 r5 n32.
n18 r5 n34.
n19 r4 n27.
n19 r5 n29.
n19 r4 n30.
n19 r5 n30.
n19 r4 n31.
n19 r4 n32.
n19 r5 n32.
n19 r4 n33.
n19 r4 n34.
n19 r5 n35.
n20 r4 n28.
n20 r4 n30.
n20 r5 n30.
n20 r4 n32.
n20 r5 n33.
n20 r5 n34.
n20 r4 n35.
n21 r4 n29.
n21 r5 n30.
n21 r5 n31.
n21 r4 n32.
n21 r4 n33.
n21 r5 n33.
n21 r4 n34.
n21 r5 n34.
n21 r4 n35.
n21 r5 n35.
n22 r4 n28.
n22 r4 n29.
n22 r4 n30.
n22 r4 n32.
n22 r5 n32.
n22 r5 n33.
n22 r5 n34.
n22 r5 n35.
n23 r5 n27.
n23 r4 n28.
n23 r4 n29.
n23 r4 n30.
n23 r4 n32.
n23 r4 n33.
n23 r5 n33.
n24 r4 n27.
n24 r4 n29.
n24 r5 n31.
n24 r4 n32.
n24 r4 n34.
n24 r5 n35.
n25 r5 n27.
n25 r4 n28.
n25 r5 n29.
n25 r5 n31.
n25 r4 n32.
n25 r5 n35.
n26 r5 n29.
n26 r4 n31.
n26 r5 n31.
n26 r4 n35.

n27 r6 n36.
n27 r7 n36.
n27 r6 n38.
n27 r7 n38.
n27 r6 n39.
n27 r6 n40.
n27 r7 n40.
n27 r6 n41.
n27 r6 n42.
n27 r7 n43.
n28 r7 n37.
n28 r6 n38.
n28 r7 n38.
n28 r7 n41.
n28 r6 n44.
n29 r6 n37.
n29 r7 n38.
n29 r7 n39.
n29 r6 n41.
n29 r7 n41.
n29 r7 n44.
n30 r6 n36.
n30 r7 n37.
n30 r7 n38.
n30 r7 n39.
n30 r7 n40.
n30 r6 n41.
n30 r7 n41.
n30 r6 n43.
n30 r6 n44.
n30 r7 n44.
n31 r6 n36.
n31 r7 n36.
n31 r7 n37.
n31 r7 n40.
n31 r6 n41.
n31 r7 n41.
n31 r7 n43.
n31 r6 n44.
n31 r7 n44.
n32 r7 n37.
n32 r7 n38.
n32 r6 n39.
n32 r6 n40.
n32 r7 n41.
n32 r7 n42.
n32 r7 n43.
n33 r6 n36.
n33 r6 n37.
n33 r6 n38.
n33 r7 n38.
n33 r6 n39.
n33 r7 n40.
n33 r6 n41.
n33 r7 n41.
n33 r7 n42.
n33 r6 n43.
n33 r7 n44.
n34 r7 n36.
n34 r6 n38.
n34 r6 n41.
n34 r7 n41.
n34 r6 n42.
n34 r7 n42.
n35 r7 n36.
n35 r6 n38.
n35 r7 n40.
n35 r6 n41.
n35 r6 n42.
n35 r6 n43.
n35 r7 n43.
n35 r6 n44.

n36 r9 n45.
n36 r8 n49.
n36 r9 n51.
n37 r8 n45.
n37 r9 n45.
n37 r9 n47.
n37 r9 n48.
n37 r8 n49.
n37 r8 n50.
n37 r8 n51.
n37 r9 n51.
n37 r9 n52.
n38 r8 n45.
n38 r9 n45.
n38 r9 n47.
n38 r8 n48.
n38 r9 n49.
n38 r8 n50.
n38 r9 n50.
n38 r9 n52.
n38 r8 n53.
n39 r8 n45.
n39 r9 n45.
n39 r8 n46.
n39 r9 n47.
n39 r9 n48.
n39 r8 n50.
n39 r8 n51.
n39 r8 n52.
n40 r8 n45.
n40 r8 n46.
n40 r9 n46.
n40 r8 n48.
n40 r9 n48.
n40 r8 n49.
n40 r9 n49.
n40 r9 n50.
n40 r8 n53.
n41 r9 n46.
n41 r9 n48.
n41 r8 n49.
n41 r9 n49.
n41 r9 n50.
n41 r8 n51.
n41 r9 n51.
n41 r8 n52.
n41 r8 n53.
n41 r9 n53.
n42 r8 n45.
n42 r9 n45.
n42 r8 n46.
n42 r8 n47.
n42 r8 n48.
n42 r8 n49.
n42 r8 n50.
n42 r8 n53.
n42 r9 n53.
n43 r8 n45.
n43 r9 n45.
n43 r8 n46.
n43 r9 n47.
n43 r8 n48.
n43 r9 n48.
n43 r8 n49.
n43 r9 n49.
n43 r8 n50.
n43 r9 n50.
n43 r8 n51.
n43 r8 n52.
n43 r9 n52.
n43 r8 n53.
n44 r8 n46.
n44 r8 n47.
n44 r9 n47.
n44 r8 n48.
n44 r8 n49.
n44 r9 n49.
n44 r9 n50.
n44 r9 n51.
n44 r8 n52.
n44 r9 n52.
n44 r8 n53.
n44 r9 n53.

n45 r10 n54.
n45 r10 n55.
n45 r10 n56.
n45 r11 n57.
n45 r10 n59.
n45 r11 n59.
n45 r10 n62.
n45 r11 n62.
n46 r10 n54.
n46 r11 n55.
n46 r11 n58.
n46 r11 n59.
n46 r10 n60.
n46 r10 n61.
n46 r11 n61.
n46 r11 n62.
n47 r10 n54.
n47 r10 n55.
n47 r11 n55.
n47 r11 n58.
n47 r10 n59.
n47 r10 n61.
n47 r10 n62.
n48 r10 n54.
n48 r11 n55.
n48 r11 n57.
n48 r10 n58.
n48 r11 n58.
n48 r11 n60.
n48 r11 n62.
n49 r11 n54.
n49 r10 n56.
n49 r11 n57.
n49 r10 n58.
n49 r11 n60.
n49 r11 n61.
n49 r10 n62.
n49 r11 n62.
n50 r11 n54.
n50 r10 n55.
n50 r10 n56.
n50 r10 n57.
n50 r10 n59.
n50 r11 n60.
n50 r10 n61.
n50 r11 n61.
n51 r10 n54.
n51 r11 n54.
n51 r10 n55.
n51 r10 n56.
n51 r11 n56.
n51 r11 n59.
n51 r11 n61.
n52 r10 n54.
n52 r11 n55.
n52 r11 n56.
n52 r10 n57.
n52 r11 n59.
n52 r10 n61.
n52 r11 n61.
n53 r10 n54.
n53 r11 n57.
n53 r11 n58.
n53 r10 n59.
n53 r11 n61.
n53 r11 n62.

n54 r12 n63.
n54 r13 n63.
n54 r12 n64.
n54 r13 n64.
n54 r13 n69.
n54 r12 n70.
n54 r13 n70.
n54 r13 n71.
n55 r12 n64.
n55 r12 n66.
n55 r13 n66.
n55 r13 n69.
n55 r12 n71.
n56 r13 n65.
n56 r12 n66.
n56 r13 n66.
n56 r12 n70.
n56 r13 n70.
n56 r12 n71.
n56 r13 n71.
n57 r13 n65.
n57 r12 n66.
n57 r12 n67.
n57 r13 n68.
n57 r12 n69.
n57 r13 n69.
n57 r13 n70.
n57 r13 n71.
n58 r13 n63.
n58 r12 n64.
n58 r13 n66.
n58 r12 n67.
n58 r13 n67.
n58 r12 n68.
n58 r12 n69.
n58 r13 n69.
n58 r13 n70.
n58 r13 n71.
n59 r12 n64.
n59 r12 n66.
n59 r13 n67.
n59 r13 n69.
n59 r13 n71.
n60 r13 n66.
n60 r12 n67.
n60 r12 n68.
n60 r13 n68.
n60 r13 n69.
n60 r12 n70.
n60 r13 n71.
n61 r13 n63.
n61 r13 n64.
n61 r12 n65.
n61 r12 n66.
n61 r12 n67.
n61 r12 n68.
n61 r13 n70.
n61 r13 n71.
n62 r13 n67.
n62 r12 n70.
n62 r13 n70.
n62 r12 n71.
n62 r13 n71.

n63 r14 n72.
n63 r15 n73.
n63 r15 n74.
n63 r14 n75.
n63 r15 n75.
n63 r15 n76.
n63 r14 n77.
n63 r15 n77.
n63 r14 n79.
n63 r15 n80.
n64 r15 n72.
n64 r14 n73.
n64 r15 n73.
n64 r14 n74.
n64 r15 n75.
n64 r15 n76.
n64 r15 n77.
