n0 r1 n9.
n0 r0 n11.
n1 r1 n9.
n1 r1 n11.
n1 r0 n13.
n1 r0 n16.
n2 r0 n9.
n2 r0 n14.
n3 r1 n11.
n4 r0 n9.
n4 r0 n13.
n4 r1 n13.
n4 r1 n17.
n5 r0 n9.
n5 r0 n16.
n5 r1 n17.
n6 r0 n13.
n7 r0 n10.
n7 r1 n10.
n7 r1 n13.
n7 r1 n16.
n8 r0 n15.
n8 r0 n16.
n8 r0 n17.

n9 r3 n19.
n9 r3 n21.
n9 r2 n24.
n9 r3 n24.
n9 r2 n26.
n10 r3 n18.
n10 r3 n20.
n10 r3 n21.
n10 r2 n23.
n11 r3 n18.
n11 r3 n19.
n11 r2 n20.
n11 r3 n20.
n11 r3 n21.
n11 r3 n25.
n12 r3 n20.
n12 r2 n21.
n13 r3 n22.
n13 r2 n23.
n13 r3 n25.
n14 r2 n18.
n14 r3 n20.
n14 r2 n22.
n15 r3 n21.
n15 r2 n22.
n15 r3 n23.
n16 r3 n18.
n16 r3 n21.
n16 r3 n24.
n16 r2 n26.
n17 r2 n21.
n17 r3 n23.
n17 r3 n24.

n18 r4 n27.
n18 r5 n27.
n18 r5 n28.
n18 r5 n32.
n18 r4 n34.
n19 r5 n30.
n19 r5 n32.
n20 r5 n27.
n20 r4 n31.
n20 r5 n31.
n20 r4 n34.
n20 r5 n35.
n21 r5 n30.
n21 r4 n33.
n22 r5 n31.
n23 r4 n27.
n23 r5 n34.
n23 r5 n35.
n24 r5 n27.
n24 r5 n28.
n24 r5 n30.
n24 r5 n31.
n24 r5 n35.
n25 r4 n28.
n25 r4 n29.
n25 r5 n30.
n26 r5 n34.
n26 r5 n35.

n27 r6 n42.
n28 r6 n40.
n28 r7 n41.
n28 r6 n43.
n28 r7 n43.
n29 r7 n37.
n29 r6 n38.
n29 r7 n38.
n29 r7 n41.
n29 r7 n43.
n30 r7 n40.
n31 r7 n36.
n34 r6 n36.
n34 r6 n39.
n34 r7 n43.
n34 r6 n44.
n35 r7 n42.

n36 r8 n49.
n37 r9 n49.
n37 r9 n52.
n38 r9 n47.
n38 r9 n50.
n39 r8 n49.
n39 r9 n50.
n39 r9 n51.
n40 r8 n47.
n40 r9 n47.
n41 r8 n47.
n42 r9 n45.
n42 r8 n46.
n44 r9 n48.
n44 r9 n50.
n44 r9 n52.

n45 r11 n55.
n45 r10 n56.
n45 r10 n57.
n45 r11 n58.
n47 r10 n56.
n47 r10 n58.
n47 r11 n58.
n47 r11 n61.
n47 r11 n62.
n48 r11 n57.
n48 r10 n58.
n49 r10 n57.
n49 r11 n57.
n49 r10 n62.
n50 r11 n61.
n51 r11 n54.
n51 r11 n58.
n51 r10 n59.
n51 r11 n60.
n52 r11 n54.
n53 r10 n59.

n54 r12 n65.
n54 r12 n68.
n54 r13 n68.
n54 r13 n70.
n54 r12 n71.
n55 r13 n66.
n55 r13 n69.
n56 r12 n63.
n56 r12 n64.
n56 r12 n68.
n56 r12 n69.
n56 r12 n70.
n57 r12 n64.
n58 r13 n64.
n58 r12 n71.
n59 r13 n65.
n59 r12 n66.
n60 r13 n66.
n60 r12 n70.
n61 r13 n63.
n62 r13 n66.
n62 r12 n68.
n62 r13 n68.
n62 r13 n71.

n63 r14 n73.
n63 r15 n74.
n64 r15 n72.
n64 r14 n73.
n65 r15 n76.
n65 r14 n80.
n66 r15 n72.
n66 r15 n76.
n66 r15 n77.
n66 r15 n80.
n67 r14 n73.
n68 r15 n72.
n68 r14 n75.
n68 r15 n79.
n69 r15 n72.
n69 r14 n75.
n69 r15 n75.
n69 r14 n78.
n69 r15 n80.
n71 r14 n72.

n72 r17 n88.
n73 r16 n82.
n73 r17 n82.
n73 r16 n86.
n73 r17 n89.
n74 r16 n82.
n74 r17 n82.
n74 r16 n87.
n74 r17 n88.
n75 r16 n82.
n75 r17 n87.
n75 r17 n89.
n76 r16 n85.
n76 r16 n87.
n78 r17 n89.
n79 r17 n85.
n79 r16 n88.
n80 r16 n84.
n80 r16 n89.

n81 r19 n98.
n82 r18 n91.
n82 r19 n93.
n82 r18 n94.
n82 r19 n94.
n83 r19 n95.
n84 r19 n90.
n84 r18 n92.
n84 r19 n97.
n85 r18 n95.
n85 r19 n95.
n86 r19 n91.
n86 r19 n93.
n86 r18 n95.
n87 r18 n92.
n87 r19 n97.
n88 r19 n95.
n89 r18 n91.
n89 r18 n93.
n89 r18 n98.

n96 r20 n99.
