n0 r0 n92.
n0 r0 n97.
n0 r1 n121.
n0 r1 n131.
n1 r0 n114.
n1 r1 n137.
n2 r0 n126.
n2 r0 n134.
n3 r1 n98.
n3 r0 n103.
n3 r1 n119.
n3 r1 n138.
n3 r0 n146.
n4 r1 n142.
n5 r1 n86.
n5 r0 n90.
n5 r1 n148.
n5 r0 n159.
n6 r1 n96.
n6 r0 n107.
n6 r0 n139.
n6 r1 n139.
n6 r0 n157.
n7 r1 n138.
n8 r0 n139.
n8 r1 n149.
n9 r0 n123.
n9 r1 n140.
n9 r1 n148.
n9 r1 n158.
n10 r1 n88.
n11 r0 n100.
n12 r1 n98.
n12 r0 n108.
n13 r0 n104.
n13 r0 n140.
n13 r0 n155.
n13 r1 n158.
n13 r0 n162.
n14 r0 n104.
n14 r1 n129.
n14 r1 n144.
n14 r1 n145.
n14 r1 n163.
n15 r1 n106.
n15 r1 n119.
n16 r1 n112.
n16 r1 n126.
n16 r0 n130.
n16 r0 n158.
n17 r0 n128.
n17 r1 n142.
n17 r1 n144.
n18 r0 n105.
n18 r0 n122.
n19 r0 n94.
n19 r0 n129.
n19 r1 n133.
n19 r1 n146.
n21 r1 n122.
n21 r1 n159.
n22 r1 n87.
n22 r1 n151.
n23 r1 n97.
n23 r0 n116.
n23 r1 n123.
n24 r1 n97.
n24 r0 n108.
n24 r0 n155.
n25 r0 n113.
n25 r1 n152.
n26 r0 n162.
n27 r0 n136.
n28 r1 n83.
n28 r0 n87.
n28 r0 n160.
n29 r0 n85.
n29 r1 n87.
n30 r0 n122.
n30 r1 n159.
n31 r1 n90.
n31 r0 n91.
n32 r0 n95.
n32 r0 n104.
n33 r0 n123.
n34 r1 n148.
n35 r0 n133.
n36 r0 n93.
n36 r0 n107.
n36 r0 n165.
n36 r1 n165.
n37 r0 n101.
n37 r1 n124.
n38 r0 n91.
n38 r1 n110.
n38 r0 n122.
n38 r1 n125.
n38 r0 n157.
n39 r1 n85.
n39 r0 n141.
n39 r0 n152.
n39 r1 n161.
n40 r1 n119.
n42 r0 n96.
n43 r1 n92.
n43 r1 n121.
n43 r1 n132.
n44 r0 n158.
n44 r0 n159.
n45 r0 n92.
n45 r1 n145.
n47 r1 n133.
n47 r1 n151.
n47 r1 n154.
n48 r0 n99.
n48 r0 n106.
n49 r1 n89.
n49 r0 n96.
n49 r0 n100.
n49 r0 n102.
n49 r0 n118.
n49 r1 n127.
n50 r1 n146.
n50 r1 n151.
n51 r1 n95.
n51 r1 n120.
n51 r0 n160.
n52 r1 n90.
n52 r0 n116.
n53 r0 n105.
n53 r0 n131.
n53 r0 n150.
n53 r0 n155.
n54 r1 n110.
n54 r0 n119.
n55 r0 n83.
n56 r0 n110.
n57 r1 n100.
n57 r1 n116.
n57 r0 n150.
n58 r0 n99.
n59 r1 n107.
n59 r0 n139.
n60 r0 n97.
n61 r1 n123.
n63 r1 n128.
n63 r0 n153.
n66 r0 n111.
n67 r1 n88.
n67 r1 n130.
n69 r0 n86.
