n0 r0 n21.
n0 r1 n25.
n0 r1 n29.
n1 r1 n20.
n1 r0 n21.
n1 r0 n31.
n2 r1 n25.
n2 r0 n27.
n2 r1 n29.
n2 r0 n30.
n3 r0 n21.
n3 r1 n22.
n4 r0 n17.
n4 r1 n22.
n4 r1 n24.
n4 r0 n30.
n5 r1 n16.
n5 r0 n17.
n5 r0 n18.
n5 r1 n24.
n6 r1 n22.
n6 r0 n23.
n6 r1 n30.
n8 r0 n22.
n8 r0 n30.
n8 r1 n30.
n9 r0 n21.
n9 r1 n24.
n9 r0 n25.
n9 r0 n29.
n10 r0 n16.
n10 r1 n25.
n11 r0 n18.
n12 r1 n20.
n12 r1 n26.
n12 r0 n31.
n13 r1 n27.
n13 r1 n29.
n14 r1 n25.
n14 r0 n26.
n14 r1 n28.
n15 r0 n29.

n16 r3 n34.
n18 r3 n45.
n19 r2 n33.
n19 r3 n43.
n20 r2 n35.
n21 r3 n43.
n22 r2 n46.
n23 r3 n37.
n23 r2 n38.
n24 r2 n34.
n24 r2 n43.
n24 r2 n46.
n25 r3 n37.
n25 r2 n41.
n27 r3 n37.
n27 r3 n43.
n28 r3 n37.
n28 r3 n41.
n29 r3 n47.
n30 r2 n34.
n30 r2 n43.
n30 r3 n44.

n33 r4 n49.
n34 r4 n51.
n34 r5 n57.
n35 r4 n48.
n35 r4 n54.
n35 r4 n61.
n35 r5 n61.
n36 r5 n56.
n36 r5 n58.
n37 r4 n61.
n37 r5 n63.
n38 r5 n50.
n38 r4 n53.
n38 r4 n63.
n39 r4 n51.
n40 r5 n60.
n40 r4 n61.
n41 r5 n55.
n42 r4 n56.
n42 r4 n62.
n43 r5 n60.
n43 r4 n63.
n44 r5 n49.
n44 r5 n53.
n45 r5 n52.
n45 r4 n61.
n46 r5 n52.
n46 r5 n63.
n47 r5 n60.
n47 r4 n61.

n48 r7 n70.
n48 r7 n71.
n48 r6 n79.
n49 r7 n68.
n50 r6 n64.
n50 r6 n67.
n51 r7 n67.
n51 r7 n74.
n52 r7 n71.
n54 r6 n68.
n54 r6 n71.
n55 r6 n67.
n55 r7 n70.
n55 r6 n73.
n56 r6 n66.
n56 r7 n70.
n56 r6 n75.
n56 r7 n75.
n58 r7 n64.
n58 r7 n65.
n58 r6 n70.
n58 r7 n74.
n59 r6 n67.
n59 r6 n73.
n61 r7 n73.
n62 r6 n65.
n62 r6 n74.
n63 r6 n79.

n64 r9 n86.
n64 r9 n87.
n65 r8 n88.
n66 r9 n85.
n66 r8 n87.
n66 r9 n94.
n66 r8 n95.
n67 r9 n82.
n68 r9 n84.
n71 r8 n80.
n71 r8 n81.
n71 r9 n89.
n72 r8 n92.
n73 r9 n93.
n73 r8 n94.
n73 r9 n95.
n74 r9 n87.
n75 r9 n90.
n75 r9 n93.
n75 r9 n95.
n76 r8 n90.
n77 r9 n90.
n78 r8 n80.
n78 r8 n89.
n78 r8 n94.
n79 r9 n81.
n79 r9 n82.

n7 r10 n69.
n32 r10 n83.
n91 r10 n91.
n96 r10 n97.
n98 r10 n98.
n99 r10 n99.
