n155 r n1782.
n705 r n2818.
n1461 r n3196.
n4656 r n3819.
n2602 r n4230.
n2531 r n4222.
n3414 r n3394.
n2243 r n2472.
n4524 r n3429.
n4199 r n3939.
n2541 r n3857.
n4296 r n67.
n3229 r n4582.
n3716 r n2109.
n941 r n728.
n61 r n841.
n86 r n1341.
n1861 r n1174.
n1930 r n2129.
n979 r n3064.
n2492 r n4891.
n4944 r n2620.
n4826 r n3796.
n3757 r n4837.
n1473 r n1156.
n3181 r n1834.
n357 r n2862.
n4059 r n3021.
n4908 r n1133.
n4697 r n1097.
n1699 r n4738.
n819 r n283.
n1373 r n4344.
n158 r n697.
n1136 r n3143.
n1185 r n278.
n4615 r n424.
n3025 r n3166.
n2342 r n3242.
n1085 r n943.
n3653 r n3827.
n429 r n641.
n3295 r n2919.
n1419 r n927.
n3496 r n1652.
n4678 r n359.
n4810 r n2170.
n4874 r n4142.
n1491 r n4609.
n387 r n3263.
n4699 r n624.
n3367 r n2436.
n4301 r n1094.
n2228 r n744.
n2559 r n3185.
n1108 r n1397.
n494 r n4400.
n3312 r n4504.
n178 r n3804.
n3297 r n4275.
n3775 r n3047.
n4194 r n4545.
n2573 r n2371.
n436 r n4038.
n1825 r n4239.
n2495 r n279.
n4648 r n4740.
n3271 r n3543.
n782 r n448.
n3165 r n4770.
n3483 r n864.
n3362 r n3837.
n331 r n4119.
n4358 r n2095.
n1239 r n1075.
n4268 r n587.
n4432 r n503.
n3932 r n2835.
n3697 r n471.
n3368 r n3627.
n2664 r n3614.
n1586 r n2684.
n4417 r n1439.
n4304 r n4634.
n2201 r n311.
n1605 r n4190.
n4523 r n4298.
n41 r n2932.
n408 r n2504.
n1247 r n1619.
n3113 r n1071.
n1565 r n4413.
n3062 r n2488.
n4741 r n3942.
n3294 r n2377.
n2195 r n3592.
n3203 r n1399.
n2920 r n948.
n3845 r n2450.
n2526 r n3779.
n605 r n794.
n3471 r n2482.
n1495 r n2287.
n996 r n383.
n1872 r n2361.
n1817 r n811.
n3843 r n913.
n78 r n2338.
n1164 r n753.
n2621 r n1109.
n2885 r n4781.
n3092 r n1650.
n1544 r n4537.
n1913 r n72.
n4178 r n285.
n1653 r n1075.
n1946 r n285.
n4843 r n2655.
n1624 r n4411.
n3733 r n4922.
n4779 r n4775.
